Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Loss                     Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Diversity_Loss           Disc_Loss                Disc_Grad_Penalty        Disc_Agent_Acc           Disc_Demo_Acc            Disc_Agent_Logit         Disc_Demo_Logit          Disc_Logit_Loss          Disc_Weight_Decay        Enc_Loss                 Disc_Reward_Mean         Disc_Reward_Std          Enc_Reward_Mean          Enc_Reward_Std           Adv_Mean                 Adv_Std                  Obs_Norm_Mean            Obs_Norm_Std             Exp_Prob                 
29000                    34.90660859657658        3801219072               0.0                      298.99951171875          4096                     0.0                      297.8982849121094        86554                    -0.5097938179969788      0.44879794120788574      -0.026098713278770447    0.27059632539749146      1.0036156177520752       2.9656172046088614e-05   0.8833103179931641       0.4310148358345032       0.025623315945267677     0.995678722858429        0.999621570110321        -1.1327804327011108      1.1518182754516602       0.3860319256782532       128.21360778808594       -0.6175135374069214      0.5711706280708313       0.11947368830442429      0.6161837577819824       0.09159030765295029      0.03314302861690521      0.6998870968818665       0.31891536712646484      0.3209730386734009       1.0                      
29200                    35.137885593771934       3827433472               0.0                      298.106201171875         4096                     0.0                      297.6028747558594        86647                    -0.09900151193141937     0.8430697321891785       -0.02317225933074951     0.21635742485523224      1.005163550376892        2.6823176085599698e-05   0.8817979097366333       0.4325424134731293       0.025622418150305748     0.995678722858429        0.9994751214981079       -1.1272306442260742      1.1459041833877563       0.3875701129436493       128.4200439453125        -0.6163222193717957      0.5692065954208374       0.12177529186010361      0.6148099899291992       0.09141253679990768      -0.0164925679564476      1.025033712387085        0.31891536712646484      0.3209730386734009       1.0                      
29400                    35.36656047642231        3853647872               0.0                      298.51220703125          4096                     0.0                      297.92510986328125       86552                    -0.3125516474246979      0.6244713068008423       -0.021266264840960503    0.24955140054225922      1.001468300819397        5.2491046517388895e-05   0.8814916610717773       0.4313974976539612       0.025633269920945168     0.9954590201377869       0.999707043170929        -1.1305357217788696      1.1505177021026611       0.3909634053707123       128.80125427246094       -0.614548921585083       0.5729728937149048       0.12067745625972748      0.6128591299057007       0.09236908704042435      0.031101729720830917     0.9076424837112427       0.31891536712646484      0.3209730386734009       1.0                      
29600                    35.5963520226876         3879862272               0.0                      298.94775390625          4096                     0.0                      297.9422912597656        86543                    -0.2516368329524994      0.6801573634147644       -0.01927543245255947     0.234161376953125        1.0018974542617798       3.20057115459349e-05     0.8836266398429871       0.43176451325416565      0.025610893964767456     0.995800793170929        0.999646008014679        -1.128109335899353       1.1475114822387695       0.3890605568885803       128.5780029296875        -0.6142682433128357      0.5759831666946411       0.11345664411783218      0.6130334138870239       0.09230470657348633      0.029882561415433884     0.9207727313041687       0.31891536712646484      0.3209730386734009       1.0                      
29800                    35.82539564980401        3906076672               0.0                      298.07421875             4096                     0.0                      297.9412536621094        86540                    -0.3676227927207947      0.5823431015014648       -0.023233551532030106    0.24409790337085724      1.0024915933609009       2.8551365176099353e-05   0.8823019862174988       0.43177443742752075      0.025609487667679787     0.9957275390625          0.999829113483429        -1.128933310508728       1.1476765871047974       0.386142760515213        127.83434295654297       -0.6171209216117859      0.5697047114372253       0.11725730448961258      0.6155462265014648       0.08994549512863159      0.00541310291737318      0.8445757627487183       0.31891536712646484      0.3209730386734009       1.0                      
30000                    36.055948030286366       3932291072               0.0                      298.3890380859375        4097                     0.0                      297.9719543457031        86533                    -0.13954690098762512     0.8089460730552673       -0.022886067628860474    0.22927093505859375      1.0031471252441406       3.53686700691469e-05     0.8806630969047546       0.43151217699050903      0.02561117522418499      0.996044933795929        0.999707043170929        -1.1298363208770752      1.148112416267395        0.38801199197769165      128.1753387451172        -0.6166335344314575      0.5727195143699646       0.12156610935926437      0.6146898865699768       0.09143266826868057      0.017610983923077583     1.0107429027557373       0.31891536712646484      0.3209730386734009       1.0                      
30200                    36.28832927200529        3958505472               0.0                      298.41943359375          4096                     0.0                      297.81304931640625       86566                    -0.1388116329908371      0.8036126494407654       -0.024552814662456512    0.23748169839382172      1.0026787519454956       3.759936589631252e-05    0.8801242709159851       0.4322511851787567       0.02562195621430874      0.995495617389679        0.9996337890625          -1.1269320249557495      1.1463708877563477       0.39032673835754395      128.43870544433594       -0.615825355052948       0.5750443935394287       0.11893530935049057      0.6142476201057434       0.09180020540952682      0.012829486280679703     0.9475257992744446       0.31891536712646484      0.3209730386734009       1.0                      
30400                    36.51803396171994        3984719872               0.0                      298.600830078125         4096                     0.0                      297.900390625            86571                    -0.3159797489643097      0.6221880316734314       -0.021542049944400787    0.25696107745170593      1.0028823614120483       4.5799290091963485e-05   0.8795496821403503       0.4328346252441406       0.025590673089027405     0.9957275390625          0.9996704459190369       -1.1242998838424683      1.142963171005249        0.38968920707702637      128.4700469970703        -0.6161597967147827      0.5756694674491882       0.1186203584074974       0.6145083904266357       0.09131480008363724      0.02217087894678116      0.8397988080978394       0.31891536712646484      0.3209730386734009       1.0                      
30600                    36.74945270352893        4010934272               0.0                      298.140380859375         4096                     0.0                      297.827880859375         86564                    -0.07481750100851059     0.8597549796104431       -0.021435286849737167    0.24166564643383026      1.002554178237915        2.7947669877903536e-05   0.8781766295433044       0.43340054154396057      0.025640681385993958     0.995739758014679        0.9993896484375          -1.1226776838302612      1.1411820650100708       0.3860585391521454       128.37277221679688       -0.6160280108451843      0.5757285952568054       0.12026675045490265      0.6141682863235474       0.0926370695233345       0.0001879846677184105    0.9724107384681702       0.31891536712646484      0.3209730386734009       1.0                      
30800                    36.98095881303151        4037148672               0.0                      298.599853515625         4096                     0.0                      298.1160888671875        86500                    -0.5130663514137268      0.4240010380744934       -0.025525270029902458    0.2633071839809418       1.0031468868255615       3.0778359359828755e-05   0.8784837126731873       0.4327845275402069       0.02561015821993351      0.995617687702179        0.9996582269668579       -1.1249357461929321      1.141611933708191        0.3888551592826843       128.68345642089844       -0.6150931119918823      0.5759339928627014       0.12162065505981445      0.6134400367736816       0.09310043603181839      0.032771822065114975     0.6827263236045837       0.31891536712646484      0.3209730386734009       1.0                      
31000                    37.2098864824242         4063363072               0.0                      298.962646484375         4096                     0.0                      298.10247802734375       86496                    -0.2510906159877777      0.6865918040275574       -0.024586467072367668    0.2502593994140625       1.0027894973754883       3.4347693144809455e-05   0.8790976405143738       0.4328959584236145       0.02562261000275612      0.99578857421875         0.99969482421875         -1.124035358428955       1.1418325901031494       0.38553741574287415      128.4156494140625        -0.6155152320861816      0.5740609169006348       0.11765620112419128      0.6133104562759399       0.09232740104198456      -0.001147185917943716    0.9176622629165649       0.31891536712646484      0.3209730386734009       1.0                      
31200                    37.439690723816554       4089577472               0.0                      298.4254150390625        4097                     0.0                      298.0657043457031        86503                    -0.22321033477783203     0.7114402055740356       -0.02384353242814541     0.23926086723804474      1.0026788711547852       3.912426473107189e-05    0.8793037533760071       0.43320345878601074      0.025647951290011406     0.9959961175918579       0.999804675579071        -1.1236196756362915      1.139243245124817        0.3857671320438385       128.04763793945312       -0.6153649091720581      0.5721414089202881       0.12551654875278473      0.6137884259223938       0.09163247793912888      -0.017353150993585587    0.9542721509933472       0.31891536712646484      0.3209730386734009       1.0                      
31400                    37.669027312994004       4115791872               0.0                      298.5172119140625        4097                     0.0                      298.097412109375         86491                    -0.286062628030777       0.6597132086753845       -0.024061931297183037    0.2503402829170227       1.0026224851608276       3.0486333344015293e-05   0.8774797320365906       0.4329488277435303       0.02564605139195919      0.995410144329071        0.9997192621231079       -1.1252714395523071      1.1414412260055542       0.3841835856437683       127.91886138916016       -0.6172916293144226      0.5731337070465088       0.11540011316537857      0.6158791780471802       0.09242419898509979      0.004338357597589493     0.8904330134391785       0.31891536712646484      0.3209730386734009       1.0                      
31600                    37.899525585042106       4142006272               0.0                      298.5508728027344        4097                     0.0                      297.8875427246094        86547                    -0.3654324412345886      0.5692020058631897       -0.02218560501933098     0.2780090272426605       1.0036262273788452       3.414516322663985e-05    0.8784867525100708       0.43310537934303284      0.025664374232292175     0.995922863483429        0.99969482421875         -1.124056339263916       1.14010751247406         0.3828306496143341       127.49932861328125       -0.6155952215194702      0.5780458450317383       0.11828399449586868      0.6141499280929565       0.09171194583177567      0.026964694261550903     0.7778037786483765       0.31891536712646484      0.3209730386734009       1.0                      
31800                    38.12873221728537        4168220672               0.0                      298.333984375            4096                     0.0                      297.9666748046875        86531                    -0.15215101838111877     0.7925998568534851       -0.023336900398135185    0.22144471108913422      1.0017293691635132       3.612939326558262e-05    0.8772353529930115       0.4329261779785156       0.025641560554504395     0.995678722858429        0.999560534954071        -1.1241225004196167      1.1419212818145752       0.3831135928630829       127.69581604003906       -0.6172088980674744      0.5775412321090698       0.11842614412307739      0.6155902147293091       0.09236843138933182      0.04787850007414818      0.9923686385154724       0.31891536712646484      0.3209730386734009       1.0                      
32000                    38.361209117836424       4194435072               0.0                      298.56396484375          4096                     0.0                      297.82305908203125       86574                    -0.35569438338279724     0.5786864757537842       -0.023966819047927856    0.26041412353515625      1.0018270015716553       4.058411286678165e-05    0.8776559233665466       0.43301039934158325      0.0256284661591053       0.99560546875            0.9996582269668579       -1.1226972341537476      1.1404732465744019       0.38251063227653503      127.41825103759766       -0.6150931715965271      0.5659914016723633       0.12067583948373795      0.6139223575592041       0.09140710532665253      0.010111717507243156     0.8007171154022217       0.31891536712646484      0.3209730386734009       1.0                      
32200                    38.59128276262018        4220649472               0.0                      298.790283203125         4096                     0.0                      297.9240417480469        86537                    -0.2328171283006668      0.7090365290641785       -0.02315608598291874     0.23887328803539276      1.0010108947753906       2.9301727408892475e-05   0.8757860064506531       0.4332432448863983       0.025617653504014015     0.995849609375           0.9996704459190369       -1.1208925247192383      1.1381200551986694       0.38094383478164673      126.86834716796875       -0.6169827580451965      0.5805896520614624       0.11631998419761658      0.6156874895095825       0.09105689078569412      0.02799643948674202      0.9559224247932434       0.31891536712646484      0.3209730386734009       1.0                      
32400                    38.8194098014964         4246863872               0.0                      298.751708984375         4096                     0.0                      298.0318298339844        86510                    -0.4659864902496338      0.4750887453556061       -0.01926683448255062     0.2716735899448395       1.0006335973739624       3.83878214051947e-05     0.8769650459289551       0.4336974620819092       0.025618169456720352     0.995654284954071        0.999646008014679        -1.1192764043807983      1.1346360445022583       0.3761060833930969       126.07550048828125       -0.6180592179298401      0.5738492608070374       0.11254981905221939      0.6159390211105347       0.0905924141407013       0.012824157252907753     0.7658597826957703       0.31891536712646484      0.3209730386734009       1.0                      
32600                    39.04719828671879        4273078272               0.0                      298.3722839355469        4096                     0.0                      298.0724182128906        86515                    -0.47912198305130005     0.4600581228733063       -0.020152544602751732    0.2612762451171875       1.0012208223342896       3.114978244411759e-05    0.8767499923706055       0.43255624175071716      0.025676006451249123     0.995471179485321        0.9995361566543579       -1.1250587701797485      1.1430169343948364       0.3771740794181824       126.1137924194336        -0.6163619160652161      0.5687301158905029       0.11810479313135147      0.6151376962661743       0.09081382304430008      -0.01661909744143486     0.7274960279464722       0.31891536712646484      0.3209730386734009       1.0                      
32800                    39.27595659110281        4299292672               0.0                      298.783203125            4096                     0.0                      297.9609069824219        86550                    0.1759992390871048       1.126511573791504        -0.023422181606292725    0.21329498291015625      1.0029031038284302       3.666357588372193e-05    0.8765115737915039       0.43232542276382446      0.025708189234137535     0.995922863483429        0.9995361566543579       -1.127827763557434       1.1439404487609863       0.38364434242248535      127.02176666259766       -0.6177433729171753      0.5726105570793152       0.11527793854475021      0.6160500049591064       0.09022821485996246      -0.008024511858820915    1.126041293144226        0.31891536712646484      0.3209730386734009       1.0                      
33000                    39.50409660902288        4325507072               0.0                      298.292236328125         4096                     0.0                      298.0357971191406        86507                    -0.3037036061286926      0.6250113248825073       -0.021290672942996025    0.26391297578811646      1.0047358274459839       3.185809691785835e-05    0.8752747774124146       0.4333060383796692       0.025686154142022133     0.99542236328125         0.9997802972793579       -1.1225084066390991      1.1399935483932495       0.38174310326576233      126.4870376586914        -0.6147907972335815      0.5714720487594604       0.11240345239639282      0.6135714054107666       0.0913890153169632       0.0036472417414188385    0.8438804745674133       0.31891536712646484      0.3209730386734009       1.0                      
33200                    39.731054527759554       4351721472               0.0                      298.6172790527344        4097                     0.0                      298.1128234863281        86510                    -0.29352375864982605     0.6529032588005066       -0.022538039833307266    0.23510436713695526      1.0005042552947998       3.818174809566699e-05    0.8737536668777466       0.4343056380748749       0.025640049949288368     0.995959460735321        0.9996337890625          -1.1170597076416016      1.1321254968643188       0.37827402353286743      126.00760650634766       -0.6190834045410156      0.5768961310386658       0.11560910940170288      0.6173996925354004       0.09101904183626175      0.01629077084362507      0.9201573133468628       0.31891536712646484      0.3209730386734009       1.0                      
33400                    39.960629920363424       4377935872               0.0                      298.92236328125          4096                     0.0                      297.9829406738281        86535                    -0.02964000217616558     0.9015706181526184       -0.023453010246157646    0.23378601670265198      1.0011255741119385       3.078273221035488e-05    0.8752260208129883       0.4346536099910736       0.025641877204179764     0.9963012933731079       0.999584972858429        -1.1146981716156006      1.1301443576812744       0.3763602077960968       125.53840637207031       -0.6162050366401672      0.5762579441070557       0.11659744381904602      0.6147971153259277       0.09281355142593384      0.01190282590687275      0.9962936043739319       0.31891536712646484      0.3209730386734009       1.0                      
33600                    40.18660291420089        4404150272               0.0                      298.49267578125          4096                     0.0                      298.1748962402344        86490                    -0.15169356763362885     0.784369170665741        -0.02609364129602909     0.23576660454273224      1.0008325576782227       3.772274067159742e-05    0.8750988841056824       0.43475428223609924      0.025658924132585526     0.995800793170929        0.99969482421875         -1.115585207939148       1.128965139389038        0.38003477454185486      125.97547912597656       -0.6167481541633606      0.5745323896408081       0.1145845502614975       0.6149840950965881       0.09444458037614822      -0.02535914070904255     0.9743335247039795       0.31891536712646484      0.3209730386734009       1.0                      
33800                    40.41631034009986        4430364672               0.0                      298.3920593261719        4096                     0.0                      298.05487060546875       86517                    -0.31144213676452637     0.6161965727806091       -0.020167406648397446    0.2542984187602997       1.0016565322875977       4.133840775466524e-05    0.874395489692688        0.4346252977848053       0.02561710588634014      0.9956421256065369       0.999560534954071        -1.1147695779800415      1.1304787397384644       0.3806978762149811       126.1062240600586        -0.6161196231842041      0.5822362899780273       0.12167973816394806      0.614753007888794        0.09286531805992126      0.010298184119164944     0.8357284665107727       0.31891536712646484      0.3209730386734009       1.0                      
34000                    40.64658308492766        4456579072               0.0                      298.132568359375         4096                     0.0                      297.9963073730469        86538                    0.14438489079475403      1.077054500579834        -0.024624980986118317    0.21296082437038422      1.0016403198242188       4.006193557870574e-05    0.8744918704032898       0.43497347831726074      0.025661105290055275     0.995898425579071        0.999340832233429        -1.1143192052841187      1.1308164596557617       0.37799474596977234      125.65692138671875       -0.6165823340415955      0.5774381756782532       0.11612356454133987      0.6154423952102661       0.09184828400611877      -0.009319284930825233    1.1356738805770874       0.31891536712646484      0.3209730386734009       1.0                      
34200                    40.884793224467174       4482793472               0.0                      298.794921875            4096                     0.0                      298.05657958984375       86512                    -0.19857726991176605     0.7269333600997925       -0.02009708061814308     0.24235382676124573      1.0038150548934937       3.506251232465729e-05    0.8741864562034607       0.43491360545158386      0.025592658668756485     0.995800793170929        0.9996337890625          -1.1131953001022339      1.128540277481079        0.37895187735557556      125.74852752685547       -0.6159964799880981      0.5758644342422485       0.1177508533000946       0.6140509843826294       0.09155169874429703      -0.020408131182193756    0.9313228130340576       0.31891536712646484      0.3209730386734009       1.0                      
34400                    41.11740012394058        4509007872               0.0                      298.5947265625           4096                     0.0                      298.2200012207031        86464                    -0.19900622963905334     0.7408661246299744       -0.022232158109545708    0.2246246337890625       1.0033822059631348       3.288880179752596e-05    0.8725637793540955       0.43450474739074707      0.025670981034636497     0.9958130121231079       0.999621570110321        -1.1164555549621582      1.1323775053024292       0.3821159303188324       126.6832504272461        -0.6180328726768494      0.5801206827163696       0.11577542871236801      0.6157608032226562       0.09255270659923553      0.025306010618805885     0.9207959175109863       0.31891536712646484      0.3209730386734009       1.0                      
34600                    41.34925897273752        4535222272               0.0                      298.896728515625         4096                     0.0                      298.2191162109375        86467                    -0.14675194025039673     0.7826029062271118       -0.012814548797905445    0.23913422226905823      1.0036906003952026       3.4735410736175254e-05   0.8745471239089966       0.43534204363822937      0.025643492117524147     0.9959961175918579       0.999340832233429        -1.113655686378479       1.126468300819397        0.38046810030937195      126.7132797241211        -0.6186500191688538      0.5714882016181946       0.11688131839036942      0.616513192653656        0.09043623507022858      -0.010165071114897728    1.0025177001953125       0.31891536712646484      0.3209730386734009       1.0                      
34800                    41.581035813821686       4561436672               0.0                      298.88916015625          4096                     0.0                      298.0169982910156        86519                    0.15801052749156952      1.0826014280319214       -0.026158783584833145    0.21196900308132172      1.0026180744171143       3.469318835414015e-05    0.8719130754470825       0.4352829158306122       0.02561761997640133      0.9955810904502869       0.999682605266571        -1.1126337051391602      1.1269651651382446       0.38164588809013367      126.72525787353516       -0.6149695515632629      0.5771105289459229       0.11581343412399292      0.6134326457977295       0.09151735156774521      -0.03043236956000328     1.1069937944412231       0.31891536712646484      0.3209730386734009       1.0                      
35000                    41.81347069594595        4587651072               0.0                      298.8505859375           4096                     0.0                      297.9925231933594        86524                    -0.5190896391868591      0.4237547516822815       -0.027314964681863785    0.30146026611328125      1.002389669418335        4.5740634959656745e-05   0.8702735900878906       0.43456554412841797      0.025619233027100563     0.9958252310752869       0.9995483756065369       -1.1160932779312134      1.1304291486740112       0.3849288821220398       127.43202209472656       -0.6176713109016418      0.5760489106178284       0.11923812329769135      0.6157945394515991       0.09119226038455963      0.01940060406923294      0.6686025261878967       0.31891536712646484      0.3209730386734009       1.0                      
35200                    42.04822677764628        4613865472               0.0                      298.312255859375         4096                     0.0                      298.1002197265625        86495                    -0.1629582941532135      0.7625472545623779       -0.025111818686127663    0.2502914369106293       1.002956748008728        3.231849041185342e-05    0.8735077977180481       0.4363417327404022       0.025637734681367874     0.995922863483429        0.9998535513877869       -1.1082961559295654      1.1246060132980347       0.38296470046043396      127.11783599853516       -0.6164205074310303      0.5879513025283813       0.12216779589653015      0.6154851913452148       0.09080183506011963      0.052844516932964325     0.9217077493667603       0.31891536712646484      0.3209730386734009       1.0                      
35400                    42.28711282716857        4640079872               0.0                      298.55810546875          4096                     0.0                      297.9716796875           86547                    -0.29264363646507263     0.6328456401824951       -0.021830575540661812    0.25843048095703125      1.0035839080810547       3.0442095521721058e-05   0.8713951110839844       0.436196893453598        0.025641391053795815     0.9954833984375          0.999646008014679        -1.1094475984573364      1.124461054801941        0.38217610120773315      127.02394104003906       -0.6169286966323853      0.5810922980308533       0.11646067351102829      0.615455150604248        0.09026093780994415      0.014968449249863625     0.8325455784797668       0.31891536712646484      0.3209730386734009       1.0                      
35600                    42.52182997537984        4666294272               0.0                      298.947265625            4096                     0.0                      297.8847351074219        86545                    -0.39765605330467224     0.5463812351226807       -0.025118976831436157    0.2614547908306122       0.9998286366462708       2.908544229285326e-05    0.8725601434707642       0.434871107339859        0.025588756427168846     0.995800793170929        0.9995361566543579       -1.115239143371582       1.1296546459197998       0.3827340006828308       127.15748596191406       -0.6186547875404358      0.5786396265029907       0.11781514436006546      0.6173519492149353       0.0916406512260437       0.010261903516948223     0.771182119846344        0.31891536712646484      0.3209730386734009       1.0                      
35800                    42.75146182457606        4692508672               0.0                      298.5810546875           4096                     0.0                      298.0664978027344        86529                    -0.18333406746387482     0.7454071044921875       -0.023571452125906944    0.23781585693359375      1.0034723281860352       3.164914232911542e-05    0.8724798560142517       0.43541938066482544      0.02560429647564888      0.9958862662315369       0.9994263052940369       -1.1124011278152466      1.1263840198516846       0.383776992559433        127.25475311279297       -0.6164532899856567      0.5793882608413696       0.11751951277256012      0.6141865253448486       0.091314896941185        -0.011889928951859474    0.9403936862945557       0.31891536712646484      0.3209730386734009       1.0                      
36000                    42.979108481473396       4718723072               0.0                      297.9502258300781        4097                     0.0                      297.96734619140625       86547                    -0.017523610964417458    0.9176353812217712       -0.024316852912306786    0.23363952338695526      0.9997329711914062       2.485912227712106e-05    0.872944176197052        0.43605324625968933      0.025643402710556984     0.996044933795929        0.999316394329071        -1.1096501350402832      1.1244614124298096       0.38268762826919556      126.99922943115234       -0.618221640586853       0.5802473425865173       0.11480249464511871      0.6168484687805176       0.09111889451742172      0.001946822041645646     1.0134838819503784       0.31891536712646484      0.3209730386734009       1.0                      
36200                    43.20888396415445        4744937472               0.0                      298.895751953125         4096                     0.0                      298.0073547363281        86526                    -0.11308278143405914     0.8231199383735657       -0.023244444280862808    0.23163147270679474      1.001494288444519        4.032513243146241e-05    0.8711951375007629       0.43591973185539246      0.0255641620606184       0.995800793170929        0.999682605266571        -1.1091314554214478      1.1235272884368896       0.3840876519680023       127.0011215209961        -0.6185111999511719      0.584365963935852        0.1135203093290329       0.61702561378479         0.09069667756557465      0.02644241973757744      0.9931831955909729       0.31891536712646484      0.3209730386734009       1.0                      
36400                    43.4359509923723         4771151872               0.0                      298.59130859375          4096                     0.0                      298.2290954589844        86469                    -0.08253192156553268     0.8406551480293274       -0.021729053929448128    0.22445832192897797      1.001829981803894        3.064057091251016e-05    0.8713347315788269       0.43601447343826294      0.025589758530259132     0.9958252310752869       0.9995361566543579       -1.109079122543335       1.1233867406845093       0.3850449025630951       127.36907196044922       -0.6163060069084167      0.5755013823509216       0.11428641527891159      0.6151637434959412       0.09209209680557251      -0.006440169643610716    1.025468111038208        0.31891536712646484      0.3209730386734009       1.0                      
36600                    43.66313652740585        4797366272               0.0                      299.2864074707031        4096                     0.0                      298.1920471191406        86479                    -0.5281700491905212      0.4041041433811188       -0.02375395968556404     0.2857528626918793       1.0019491910934448       3.752201882889494e-05    0.8704838752746582       0.43616142868995667      0.025669649243354797     0.995678722858429        0.9995483756065369       -1.1105570793151855      1.121638298034668        0.3854064643383026       127.16407775878906       -0.6178655028343201      0.5789884924888611       0.11613890528678894      0.6162281036376953       0.09015573561191559      0.008728742599487305     0.6692967414855957       0.31891536712646484      0.3209730386734009       1.0                      
36800                    43.8913778639502         4823580672               0.0                      299.035400390625         4096                     0.0                      298.32513427734375       86442                    -0.4554254710674286      0.4688921570777893       -0.022397294640541077    0.2707779109477997       1.002114176750183        4.616752630681731e-05    0.872499942779541        0.43550440669059753      0.025630652904510498     0.996044933795929        0.9994873404502869       -1.1119248867034912      1.1239427328109741       0.38577818870544434      127.51545715332031       -0.6158885955810547      0.5789169669151306       0.11390701681375504      0.6144224405288696       0.09147873520851135      0.03615539148449898      0.7248808741569519       0.31891536712646484      0.3209730386734009       1.0                      
37000                    44.11553609198994        4849795072               0.0                      298.70947265625          4096                     0.0                      298.3503112792969        86437                    -0.19557926058769226     0.7282172441482544       -0.025162994861602783    0.23717346787452698      1.0025984048843384       4.882938810624182e-05    0.8713566660881042       0.435642808675766        0.025605056434869766     0.9958130121231079       0.999401867389679        -1.1113818883895874      1.1260615587234497       0.38648396730422974      127.72053527832031       -0.615369439125061       0.575469434261322        0.11365478485822678      0.6137458086013794       0.09085948020219803      -0.022744281217455864    0.9170237183570862       0.31891536712646484      0.3209730386734009       1.0                      
37200                    44.340901857217155       4876009472               0.0                      298.314453125            4096                     0.0                      298.2137756347656        86470                    -0.16687241196632385     0.7686388492584229       -0.026727044954895973    0.24314270913600922      1.0022978782653809       3.8786525692557916e-05   0.8696797490119934       0.4364592134952545       0.025671018287539482     0.9958130121231079       0.9995971918106079       -1.1096749305725098      1.1215368509292603       0.38656193017959595      127.67506408691406       -0.6182160973548889      0.577444314956665        0.1164671778678894       0.6163746118545532       0.09096898138523102      0.012848041951656342     0.9323545098304749       0.31891536712646484      0.3209730386734009       1.0                      
37400                    44.56551351646582        4902223872               0.0                      299.0986633300781        4096                     0.0                      298.4148864746094        86420                    -0.21996188163757324     0.708962082862854        -0.023381292819976807    0.23276977241039276      1.0030921697616577       3.577800453058444e-05    0.8693713545799255       0.4363381564617157       0.02565048076212406      0.9957641959190369       0.999829113483429        -1.1091426610946655      1.1219991445541382       0.3856455087661743       127.61759185791016       -0.6174466609954834      0.5753675699234009       0.11364113539457321      0.6152330636978149       0.08984467387199402      -0.030535340309143066    0.8841350674629211       0.31891536712646484      0.3209730386734009       1.0                      
37600                    44.79223991407289        4928438272               0.0                      298.702880859375         4096                     0.0                      298.1468505859375        86495                    0.03751872107386589      0.9666964411735535       -0.024955399334430695    0.20877228677272797      1.0026301145553589       4.5271859562490135e-05   0.8692290186882019       0.43608346581459045      0.025639448314905167     0.9958130121231079       0.999584972858429        -1.1098673343658447      1.1228245496749878       0.3883965313434601       128.04074096679688       -0.6169279217720032      0.5785312652587891       0.1154768317937851       0.6149871349334717       0.0910697728395462       -0.022884447127580643    1.14859139919281         0.31891536712646484      0.3209730386734009       1.0                      
37800                    45.020491950909296       4954652672               0.0                      298.7509765625           4096                     0.0                      298.1536560058594        86475                    -0.35821884870529175     0.5736604928970337       -0.023766865953803062    0.25162965059280396      1.002651333808899        3.2927182473940775e-05   0.8699079751968384       0.4362402558326721       0.025619646534323692     0.9957519769668579       0.999768078327179        -1.108840823173523       1.1210036277770996       0.39043888449668884      128.56210327148438       -0.6178626418113708      0.5851595401763916       0.11394742876291275      0.6162437200546265       0.09171006828546524      0.040937215089797974     0.9049485325813293       0.31891536712646484      0.3209730386734009       1.0                      
38000                    45.248194138407705       4980867072               0.0                      299.32861328125          4096                     0.0                      298.2366027832031        86472                    0.002802383853122592     0.9339075088500977       -0.021663710474967957    0.21781615912914276      1.0030380487442017       4.089391222805716e-05    0.867804229259491        0.435079425573349        0.02565944753587246      0.99566650390625         0.999646008014679        -1.1156718730926514      1.128986120223999        0.38999825716018677      128.47650146484375       -0.6169677376747131      0.5756089091300964       0.11288899928331375      0.6154703497886658       0.08976483345031738      -0.01399841345846653     1.0374102592468262       0.31891536712646484      0.3209730386734009       1.0                      
38200                    45.473225517869          5007081472               0.0                      298.739501953125         4096                     0.0                      298.2612609863281        86472                    -0.37332776188850403     0.5524628162384033       -0.02457464300096035     0.2602737545967102       1.0030111074447632       3.850404391414486e-05    0.8664507865905762       0.43614599108695984      0.025667060166597366     0.9958862662315369       0.9995361566543579       -1.111695647239685       1.123558759689331        0.3899618685245514       128.79176330566406       -0.6163891553878784      0.5766857862472534       0.12036503106355667      0.6149671077728271       0.09113343060016632      -0.01751507818698883     0.8002812266349792       0.31891536712646484      0.3209730386734009       1.0                      
38400                    45.701216929223804       5033295872               0.0                      298.654541015625         4096                     0.0                      298.2439880371094        86459                    -0.49162617325782776     0.44622960686683655      -0.02578849531710148     0.27243348956108093      1.0044786930084229       4.711519795819186e-05    0.8657049536705017       0.4360837936401367       0.02562154270708561      0.9958862662315369       0.999646008014679        -1.1107230186462402      1.1243947744369507       0.3917224705219269       129.04104614257812       -0.6184970736503601      0.5780872702598572       0.11220262199640274      0.6166881322860718       0.0902850329875946       0.006688322871923447     0.7109020948410034       0.31891536712646484      0.3209730386734009       1.0                      
38600                    45.93254189285967        5059510272               0.0                      299.19775390625          4096                     0.0                      298.1210021972656        86487                    -0.07143983244895935     0.8546757102012634       -0.02492542751133442     0.22975769639015198      1.0029505491256714       3.264014594606124e-05    0.8669906854629517       0.4357300400733948       0.025645438581705093     0.995861828327179        0.999462902545929        -1.112776517868042       1.126226782798767        0.393380731344223        129.19509887695312       -0.6159679293632507      0.5756583213806152       0.11522418260574341      0.6145971417427063       0.09036173671483994      -0.024125250056385994    1.0047624111175537       0.31891536712646484      0.3209730386734009       1.0                      
